Time            fiSYS fiDIA fiMAP  HR   IBI  SV    CO   EJT    TPR Artifact Zao   Cwk Height
s                mmHg  mmHg  mmHg bpm     s  ml   lpm     s     MU _TPSROD2 mMU    MU   mmHg
0,000           [Res] 21071200  
0,000           [Res] 06265579  
0,000           [Res] BF v3.7   
0,000           [Res] BEATF-MF-2
0,000           [Res] BFmf32-2ch
0,000           [Res] mf-vs-3.21
0,000           [Res] TNOsamples
0,000           [Res] un-delayed
0,000           [Res] sfreq100Hz
0,000           [Res] preschan=1
0,000           [Res] p-site=FIN
0,000           [Res] unfiltered
0,005           [Por] Finger fixed, cuff C2
0,000           [Res] lvl-as-is-
0,000           [Res] calibration 100,0, at 15:03:57.000
0,000           [Res] Start sampling at 15:03:57.00
0,005           [Por] Male     34 y 168 cm  78 kg
0,000           [Res] Male     34 y 168 cm  81 kg
0,000           [Res] hitechan=2
0,000           [Res] markchan=0
0,000           [Res] select=EJT
0,740           [Por] Physiocal  on, Hgt off, C2
228,610           118    66    83  63 0,960  82  5,13 0,330  0,964 10000000  46  2,71    127
229,570           120    68    84  63 0,950  84  5,29 0,340  0,955 10001000  46  2,68    127
230,520           121    68    84  62 0,970  84  5,22 0,340  0,965 10001000  46  2,65    127
231,490           119    67    84  63 0,950  82  5,18 0,330  0,970 10001000  46  2,68    127
232,440           121    70    84  63 0,960  78  4,86 0,330  1,040 10001000  46  2,61    127
233,400           122    68    84  62 0,970  84  5,19 0,340  0,973 10001000  46  2,65    127
234,370           124    68    85  61 0,980  83  5,08 0,340  1,003 10001000  46  2,65    127
235,350           124    68    86  62 0,970  87  5,36 0,340  0,957 10001000  46  2,65    127
236,320           124    69    85  63 0,960  84  5,22 0,340  0,974 10001000  46  2,64    127
237,280           121    68    83  61 0,980  78  4,73 0,350  1,052 10001000  46  2,66    127
238,260           121    69    83  63 0,950  77  4,82 0,330  1,036 10001000  46  2,62    127
239,210           118    68    82  65 0,930  74  4,79 0,320  1,027 10001000  46  2,67    127
240,140           117    68    84  65 0,930  77  4,95 0,320  1,015 10000000  46  2,65    127
241,070           122    69    85  63 0,960  81  5,08 0,330  1,006 10000000  46  2,63    127
242,030           121    70    83  60 1,000  80  4,77 0,340  1,044 10001000  46  2,61    127
243,030           117    67    82  62 0,970  77  4,76 0,330  1,027 10001000  46  2,70    127
244,000           119    67    82  61 0,990  82  4,93 0,340  0,997 10000000  46  2,69    127
244,990           117    66    81  62 0,970  79  4,88 0,330  0,998 10000000  46  2,71    127
245,960           117    67    82  62 0,970  76  4,68 0,330  1,044 10001000  46  2,68    127
246,930           117    67    82  63 0,960  80  4,98 0,340  0,981 10001000  46  2,70    127
247,890           114    66    81  63 0,950  78  4,91 0,340  0,992 10001000  46  2,73    127
248,840           118    67    83  63 0,960  82  5,09 0,340  0,975 10001000  46  2,69    127
249,800           117    68    82  61 0,980  83  5,03 0,340  0,975 10001000  46  2,68    127
250,780           114    65    81  63 0,950  79  4,95 0,330  0,975 10001000  46  2,74    127
251,730           115    67    81  63 0,950  78  4,93 0,330  0,988 10000000  46  2,69    127
252,680           114    65    81  64 0,940  82  5,22 0,340  0,925 10000000  46  2,75    127
253,620           113    67    81  64 0,940  77  4,91 0,320  0,992 10000000  46  2,70    127
254,560           115    66    82  62 0,970  85  5,27 0,340  0,936 10000000  46  2,71    127
255,530           114    65    83  63 0,950  82  5,13 0,340  0,967 10001000  46  2,74    127
256,480           118    69    84  63 0,950  81  5,09 0,330  0,990 10000000  46  2,64    127
257,430           118    68    83  63 0,950  82  5,15 0,330  0,966 10001000  46  2,66    127
258,380           116    67    81  63 0,960  81  5,08 0,340  0,953 10001000  46  2,70    127
259,340           111    65    81  66 0,910  81  5,36 0,340  0,903 10100000  46  2,76    127
