Time            fiSYS fiDIA fiMAP  HR   IBI  SV    CO   EJT    TPR Artifact Zao   Cwk Height
s                mmHg  mmHg  mmHg bpm     s  ml   lpm     s     MU _TPSROD2 mMU    MU   mmHg
0,000           [Res] 21071400  
0,000           [Res] 03483511  
0,000           [Res] BF v3.7   
0,000           [Res] BEATF-MF-2
0,000           [Res] BFmf32-2ch
0,000           [Res] mf-vs-3.21
0,000           [Res] TNOsamples
0,000           [Res] un-delayed
0,000           [Res] sfreq100Hz
0,000           [Res] preschan=1
0,000           [Res] p-site=FIN
0,000           [Res] unfiltered
0,005           [Por] Finger fixed, cuff C2
0,000           [Res] lvl-as-is-
0,000           [Res] calibration 100,0, at 12:37:20.000
0,000           [Res] Start sampling at 12:37:20.00
0,005           [Por] Male     34 y 168 cm  78 kg
0,000           [Res] Female   23 y 173 cm  60 kg
0,000           [Res] hitechan=2
0,000           [Res] markchan=0
0,000           [Res] select=EJT
0,545           [Por] Physiocal  on, Hgt off, C2
354,080           132    73    88  47 1,270  69  3,23 0,350  1,630 10001000  65  2,15    127
355,350           133    71    89  50 1,190  73  3,69 0,350  1,443 10001000  65  2,20    127
356,540           132    74    87  50 1,200  64  3,18 0,330  1,646 10001000  65  2,13    127
357,740           133    72    87  49 1,220  72  3,50 0,350  1,491 10001000  65  2,18    127
358,960           129    71    85  51 1,180  62  3,14 0,330  1,614 10001000  65  2,20    127
360,140           131    70    85  47 1,270  73  3,43 0,350  1,482 10000000  65  2,22    127
361,410           127    68    84  51 1,180  68  3,47 0,340  1,456 10001000  65  2,26    127
362,590           129    70    85  47 1,290  71  3,28 0,350  1,550 10001000  65  2,22    127
363,880           130    69    87  51 1,180  74  3,76 0,350  1,388 10001000  65  2,24    127
365,060           129    72    87  52 1,150  64  3,30 0,330  1,572 10001000  65  2,18    127
366,210           134    72    88  48 1,260  74  3,52 0,340  1,500 10000000  65  2,17    127
367,470           130    71    89  54 1,120  68  3,62 0,340  1,466 10001000  65  2,20    127
368,590           133    74    90  47 1,280  70  3,30 0,340  1,631 10001000  65  2,13    127
369,870           136    75    91  45 1,320  74  3,36 0,340  1,616 10001000  65  2,11    127
371,190           134    74    90  50 1,210  69  3,42 0,320  1,574 10001000  65  2,14    127
372,400           134    74    88  44 1,350  72  3,19 0,350  1,655 10001000  65  2,14    127
373,750           132    71    87  47 1,290  74  3,45 0,350  1,508 10001000  65  2,20    127
375,040           127    71    86  52 1,160  64  3,27 0,330  1,573 10001000  65  2,20    127
376,200           131    72    88  47 1,290  72  3,34 0,340  1,571 10001000  65  2,18    127
377,490           132    72    89  49 1,230  73  3,58 0,340  1,487 10001000  65  2,18    127
378,720           129    73    88  51 1,170  64  3,28 0,330  1,614 10001000  65  2,16    127
379,890           134    74    91  45 1,320  74  3,38 0,340  1,610 10001000  65  2,13    127
381,210           135    74    93  53 1,140  73  3,81 0,340  1,464 10001000  65  2,14    127
382,350           136    79    93  48 1,240  67  3,25 0,330  1,716 10001000  65  2,02    127
383,590           139    77    94  49 1,230  74  3,63 0,340  1,549 10001000  65  2,06    127
384,820           136    77    93  52 1,150  65  3,38 0,280  1,650 10001000  65  2,06    127
385,970           138    78    93  46 1,300  71  3,28 0,340  1,692 10001000  65  2,03    127
387,270           136    74    92  49 1,230  74  3,64 0,340  1,512 10001000  65  2,14    127
388,500           135    76    89  45 1,330  69  3,09 0,330  1,733 10001000  65  2,09    127
389,830           133    71    89  48 1,250  75  3,60 0,350  1,483 10001000  65  2,19    127
391,080           129    73    88  52 1,160  63  3,24 0,330  1,625 10001000  65  2,16    127
392,240           131    73    89  47 1,280  73  3,43 0,350  1,556 10001000  65  2,16    127
393,520           132    72    90  48 1,240  76  3,67 0,350  1,475 10001000  65  2,18    127
394,760           131    76    89  47 1,290  65  3,03 0,330  1,767 10001000  65  2,10    127
396,050           134    74    91  45 1,320  76  3,45 0,340  1,573 10001000  65  2,14    127
397,370           133    74    92  51 1,180  70  3,54 0,330  1,550 10001000  65  2,14    127
398,550           136    77    91  45 1,330  72  3,23 0,340  1,695 10001000  65  2,08    127
399,880           136    74    92  50 1,200  74  3,71 0,340  1,487 10001000  65  2,13    127
401,080           134    76    90  50 1,210  65  3,19 0,330  1,692 10001000  65  2,09    127
402,290           135    74    90  47 1,280  75  3,51 0,350  1,538 10001000  65  2,14    127
403,570           132    73    91  53 1,140  70  3,66 0,330  1,483 10001000  65  2,16    127
404,710           134    75    90  45 1,330  72  3,22 0,340  1,667 10001000  65  2,10    127
406,040           132    72    91  49 1,220  76  3,72 0,350  1,459 10001000  65  2,18    127
407,260           132    75    88  44 1,350  65  2,90 0,330  1,825 10001000  65  2,10    127
408,610           135    72    90  47 1,270  78  3,64 0,350  1,487 10001000  65  2,17    127
409,880           133    74    91  54 1,120  67  3,58 0,330  1,520 10001000  65  2,14    127
411,000           136    76    91  47 1,270  71  3,35 0,340  1,629 10001000  65  2,09    127
412,270           136    74    92  50 1,200  76  3,81 0,350  1,452 10001000  65  2,14    127
413,470           133    76    91  50 1,200  65  3,26 0,330  1,665 10001000  65  2,09    127
414,670           135    75    91  45 1,330  75  3,38 0,350  1,606 10001000  65  2,11    127
416,000           133    73    91  50 1,200  72  3,58 0,340  1,520 10001000  65  2,16    127
417,200           133    75    90  46 1,300  72  3,32 0,350  1,631 10001000  65  2,11    127
418,500           132    73    91  50 1,190  74  3,72 0,340  1,471 10001000  65  2,16    127
419,690           132    77    91  50 1,190  65  3,28 0,330  1,669 10001000  65  2,08    127
420,880           135    76    94  48 1,240  74  3,56 0,350  1,575 10001000  65  2,08    127
422,120           134    77    94  55 1,090  65  3,58 0,330  1,575 10001000  65  2,07    127
423,210           138    80    95  48 1,240  71  3,43 0,340  1,653 10001000  65  2,00    127
424,450           136    77    95  55 1,090  70  3,85 0,340  1,484 10001000  65  2,08    127
425,540           138    81    95  50 1,210  67  3,33 0,330  1,711 10001000  66  1,96    127
426,750           138    78    96  53 1,140  75  3,91 0,340  1,469 10001000  65  2,05    127
427,890           136    80    94  52 1,160  65  3,33 0,320  1,698 10001000  65  1,98    127
429,050           138    78    94  48 1,250  75  3,61 0,340  1,566 10001000  65  2,05    127
430,300           136    77    95  55 1,090  70  3,86 0,330  1,476 10001000  65  2,08    127
431,390           137    80    95  51 1,180  70  3,58 0,330  1,592 10101000  65  1,98    127
432,570           137    80    95  49 1,220  70  3,44 0,330  1,656 10100000  65  1,98    127
433,790           137    80    95  59 1,020  70  4,14 0,330  1,376 10100000  65  1,98    127
434,810           139    79    95  50 1,200  66  3,30 0,340  1,722 10100000  65  2,02    127
436,010           138    76    95  54 1,120  70  3,72 0,340  1,528 10001000  65  2,09    127
437,130           134    77    93  54 1,110  60  3,24 0,330  1,712 10001000  65  2,06    127
438,240           137    76    94  50 1,190  71  3,59 0,340  1,562 10001000  65  2,08    127
439,430           137    76    94  52 1,160  76  3,90 0,350  1,446 10001000  65  2,10    127
440,590           135    77    94  56 1,070  66  3,71 0,320  1,516 10001000  65  2,06    127
441,660           137    77    94  50 1,190  73  3,67 0,340  1,536 10001000  65  2,06    127
442,850           135    76    94  56 1,070  73  4,07 0,340  1,389 10001000  65  2,10    127
443,920           132    78    92  51 1,170  67  3,44 0,330  1,609 10001000  65  2,05    127
445,090           133    74    93  51 1,170  75  3,88 0,340  1,434 10001000  65  2,13    127
446,260           133    76    92  51 1,180  68  3,46 0,330  1,591 10001000  65  2,08    127
447,440           136    76    93  48 1,260  77  3,63 0,340  1,533 10001000  65  2,08    127
448,700           133    75    92  51 1,170  68  3,49 0,320  1,573 10001000  65  2,10    127
449,870           134    76    92  48 1,260  73  3,47 0,340  1,586 10001000  65  2,09    127
451,130           132    74    93  50 1,190  75  3,77 0,340  1,476 10001000  65  2,14    127
452,320           131    76    92  50 1,200  66  3,30 0,330  1,668 10001000  65  2,08    127
453,520           133    76    93  47 1,280  74  3,48 0,340  1,594 10001000  65  2,09    127
454,800           130    74    94  54 1,120  71  3,80 0,340  1,476 10001000  65  2,13    127
455,920           132    78    93  48 1,260  69  3,25 0,330  1,716 10001000  65  2,03    127
457,180           131    75    94  49 1,220  76  3,71 0,350  1,524 10001000  65  2,12    127
458,400           132    77    94  50 1,210  67  3,33 0,330  1,689 10001000  65  2,06    127
459,610           135    79    95  45 1,340  73  3,30 0,340  1,727 10001000  65  2,02    127
460,950           134    77    95  47 1,270  69  3,25 0,330  1,744 10001000  65  2,06    127
462,220           136    78    95  45 1,340  75  3,38 0,350  1,677 10001000  65  2,03    127
463,560           132    76    93  50 1,190  67  3,40 0,330  1,645 10001000  65  2,08    127
464,750           133    77    94  48 1,250  73  3,50 0,350  1,611 10001000  65  2,06    127
466,000           132    77    96  56 1,070  68  3,82 0,330  1,511 10001000  65  2,08    127
467,070           138    82    98  48 1,250  72  3,43 0,340  1,718 10001000  66  1,95    127
468,320           140    80   101  51 1,170  75  3,86 0,340  1,566 10001000  65  1,99    127
469,490           142    86   101  43 1,380  71  3,10 0,330  1,945 10001000  66  1,85    127
470,870           143    81   103  49 1,230  79  3,86 0,340  1,597 10001000  66  1,96    127
472,100           142    87   105  56 1,070  65  3,63 0,320  1,731 10001000  67  1,82    127
473,170           144    90   102  41 1,480  68  2,76 0,330  2,211 10001000  68  1,74    127
474,650           145    82   103  45 1,340  80  3,58 0,350  1,717 10001000  66  1,95    127
475,990           143    85   101  44 1,370  69  3,01 0,280  2,008 10001000  66  1,86    127
477,360           144    83   101  44 1,360  75  3,30 0,340  1,827 10001000  66  1,91    127
478,720           140    81   100  49 1,220  69  3,39 0,330  1,765 10001000  65  1,97    127
479,940           141    84   100  43 1,380  70  3,06 0,340  1,955 10001000  66  1,89    127
481,320           142    82   101  47 1,270  75  3,54 0,340  1,716 10001000  66  1,95    127
482,590           141    84   102  49 1,230  66  3,22 0,320  1,891 10001000  66  1,89    127
483,820           143    85   103  43 1,410  73  3,09 0,340  1,990 10001000  66  1,86    127
485,230           144    83   105  47 1,270  77  3,60 0,340  1,754 10001000  66  1,91    127
486,500           143    88   105  46 1,300  69  3,16 0,330  1,998 10001000  67  1,79    127
487,800           144    87   107  48 1,260  73  3,48 0,340  1,840 10001000  67  1,80    127
489,060           143    89   107  52 1,160  64  3,30 0,320  1,950 10001000  67  1,76    127
490,220           146    92   108  44 1,370  69  3,04 0,330  2,126 10001000  68  1,69    127
491,590           147    87   111  51 1,180  76  3,85 0,340  1,722 10001000  67  1,80    127
492,770           147    94   110  48 1,260  65  3,08 0,320  2,142 10001000  69  1,64    127
494,030           149    92   109  44 1,370  72  3,17 0,340  2,067 10001000  68  1,68    127
495,400           146    88   107  48 1,240  68  3,31 0,280  1,939 10001000  67  1,78    127
496,640           144    89   103  43 1,400  70  3,00 0,340  2,065 10001000  67  1,76    127
498,040           139    82   103  52 1,160  73  3,76 0,340  1,647 10001000  66  1,94    127
499,200           139    87   102  46 1,310  67  3,08 0,330  1,982 10001000  67  1,82    127
500,510           140    83   103  47 1,270  75  3,51 0,340  1,752 10001000  66  1,93    127
501,780           138    84   102  48 1,240  67  3,26 0,330  1,877 10001000  66  1,88    127
503,020           141    85   101  43 1,400  74  3,16 0,340  1,917 10001000  66  1,88    127
504,420           137    81   102  49 1,230  76  3,71 0,340  1,641 10001000  65  1,98    127
505,650           136    84    99  44 1,360  69  3,01 0,330  1,973 10001000  66  1,88    127
507,010           135    80    99  47 1,280  76  3,55 0,340  1,677 10001000  65  1,99    127
508,290           134    82    99  46 1,300  68  3,11 0,330  1,900 10001000  66  1,95    127
509,590           136    82    98  42 1,430  75  3,16 0,340  1,865 10001000  66  1,95    127
511,020           133    78    98  44 1,370  74  3,26 0,330  1,794 10001000  65  2,04    127
512,390           133    80    98  41 1,450  77  3,20 0,340  1,837 10001000  65  1,98    127
513,840           129    79    97  43 1,400  72  3,10 0,330  1,877 10001000  65  2,02    127
515,240           128    79    95  43 1,410  70  2,98 0,340  1,917 10001000  65  2,02    127
516,650           123    77    94  45 1,340  65  2,94 0,330  1,908 10001000  65  2,06    127
517,990           126    78    95  43 1,400  76  3,25 0,350  1,753 10001000  65  2,04    127
519,390           124    76    96  48 1,240  73  3,55 0,330  1,626 10001000  65  2,09    127
520,630           129    80    98  44 1,370  74  3,25 0,340  1,800 10001000  65  1,98    127
522,000           133    78    98  44 1,350  74  3,28 0,340  1,783 10101000  65  2,03    127
523,350           133    78    98  45 1,330  74  3,32 0,340  1,762 10100000  65  2,03    127
524,680           133    78    98  50 1,190  74  3,72 0,340  1,572 10100000  65  2,03    127
525,870           146    90   107  48 1,250  62  2,96 0,340  2,173 10001000  68  1,73    127
527,120           147    89   107  46 1,310  69  3,15 0,340  2,038 10001000  68  1,75    127
528,430           144    87   105  47 1,290  65  3,00 0,330  2,100 10001000  67  1,81    127
529,720           145    87   105  43 1,380  72  3,13 0,340  2,003 10001000  67  1,80    127
531,100           142    84   107  52 1,150  73  3,78 0,320  1,698 10001000  66  1,88    127
532,250           144    91   107  43 1,400  69  2,96 0,340  2,163 10001000  68  1,71    127
533,650           147    87   111  45 1,330  79  3,54 0,340  1,872 10001000  67  1,80    127
534,980           148    92   111  45 1,340  68  3,06 0,330  2,166 10001000  68  1,68    127
536,320           151    94   110  42 1,430  72  3,03 0,330  2,183 10001000  69  1,63    127
537,750           147    89   107  43 1,390  71  3,06 0,330  2,098 10001000  67  1,76    127
539,140           147    89   105  43 1,390  74  3,16 0,340  1,993 10001000  67  1,77    127
540,530           141    84   102  47 1,290  72  3,32 0,340  1,847 10001000  66  1,90    127
541,820           140    84   102  45 1,330  73  3,26 0,340  1,868 10001000  66  1,89    127
543,150           138    82   104  50 1,210  76  3,75 0,340  1,656 10001000  66  1,95    127
544,360           138    87   105  46 1,310  67  3,09 0,330  2,029 10001000  67  1,80    127
545,670           143    87   108  43 1,390  78  3,33 0,350  1,945 10001000  67  1,82    127
547,060           144    90   110  45 1,330  69  3,11 0,330  2,117 10001000  68  1,74    127
548,390           148    93   111  42 1,420  73  3,09 0,340  2,150 10001000  69  1,66    127
549,810           145    90   109  43 1,400  70  3,00 0,330  2,170 10001000  68  1,73    127
551,210           145    89   107  43 1,410  75  3,18 0,340  2,018 10001000  67  1,76    127
552,620           141    85   105  45 1,320  74  3,36 0,340  1,879 10001000  66  1,86    127
553,940           141    86   103  43 1,400  75  3,20 0,350  1,931 10001000  67  1,84    127
555,340           136    82   102  49 1,220  73  3,59 0,320  1,708 10001000  66  1,94    127
556,560           136    84   100  45 1,320  72  3,28 0,340  1,833 10001000  66  1,90    127
557,880           134    79   101  49 1,230  77  3,77 0,340  1,599 10001000  65  2,02    127
559,110           136    83   102  46 1,310  74  3,42 0,340  1,780 10001000  66  1,92    127
560,420           137    82   106  50 1,190  77  3,90 0,350  1,623 10001000  66  1,95    127
561,610           143    90   108  48 1,240  67  3,23 0,330  2,001 10001000  68  1,74    127
562,850           145    88   107  48 1,240  73  3,52 0,340  1,819 10001000  67  1,80    127
564,090           142    87   103  50 1,210  67  3,29 0,330  1,882 10001000  67  1,80    127
565,300           142    84   101  50 1,190  73  3,69 0,350  1,646 10001000  66  1,90    127
566,490           137    82    98  53 1,140  66  3,45 0,320  1,695 10001000  66  1,94    127
567,630           139    81    98  47 1,270  75  3,51 0,340  1,670 10001000  66  1,96    127
568,900           137    79    97  50 1,190  71  3,59 0,280  1,625 10001000  65  2,02    127
570,090           138    80    97  44 1,360  77  3,39 0,350  1,716 10001000  65  1,98    127
571,450           135    77    99  52 1,160  79  4,07 0,340  1,463 10001000  65  2,08    127
572,610           136    83    99  47 1,290  72  3,35 0,340  1,773 10001000  66  1,92    127
573,900           136    80   101  47 1,280  79  3,72 0,340  1,629 10001000  65  2,00    127
575,180           137    83   101  44 1,350  72  3,22 0,330  1,886 10001000  66  1,91    127
576,530           141    82   105  48 1,250  80  3,84 0,340  1,632 10001000  66  1,93    127
577,780           140    86   103  48 1,260  67  3,19 0,330  1,937 10001000  67  1,84    127
579,040           143    85   103  44 1,350  76  3,39 0,340  1,823 10001000  66  1,86    127
580,390           139    83   103  51 1,170  70  3,58 0,280  1,726 10001000  66  1,92    127
581,560           142    87   105  48 1,260  73  3,44 0,340  1,835 10001000  67  1,81    127
582,820           143    86   108  52 1,160  73  3,73 0,330  1,733 10001000  66  1,85    127
583,980           147    91   108  42 1,420  72  3,07 0,340  2,105 10001000  68  1,70    127
585,400           148    86   110  48 1,240  80  3,88 0,340  1,704 10001000  67  1,83    127
586,640           149    92   109  43 1,390  71  3,06 0,340  2,132 10001000  68  1,68    127
588,030           148    89   109  45 1,330  76  3,42 0,340  1,907 10001000  67  1,76    127
589,360           145    90   108  48 1,240  68  3,29 0,320  1,965 10001000  68  1,74    127
590,600           146    89   107  45 1,340  73  3,30 0,340  1,945 10001000  68  1,75    127
591,940           144    86   107  50 1,200  73  3,64 0,340  1,763 10001000  67  1,84    127
593,140           145    89   106  45 1,320  73  3,31 0,350  1,921 10001000  67  1,76    127
594,460           143    85   108  52 1,160  76  3,90 0,340  1,653 10001000  66  1,87    127
595,620           144    90   107  48 1,260  69  3,27 0,340  1,967 10001000  68  1,74    127
596,880           147    88   108  44 1,360  77  3,38 0,340  1,917 10001000  67  1,78    127
598,240           145    88   108  47 1,270  71  3,31 0,280  1,962 10001000  67  1,79    127
599,510           147    90   108  44 1,370  74  3,25 0,340  1,993 10001000  68  1,74    127
600,880           145    87   109  47 1,280  77  3,61 0,340  1,803 10001000  67  1,82    127
602,160           145    89   108  48 1,260  68  3,22 0,330  2,007 10001000  68  1,75    127
603,420           148    90   108  44 1,370  74  3,25 0,340  1,984 10001000  68  1,74    127
604,790           146    86   109  50 1,200  76  3,80 0,340  1,721 10001000  67  1,83    127
605,990           146    91   108  45 1,340  70  3,13 0,330  2,070 10001000  68  1,70    127
607,330           145    87   110  48 1,250  78  3,73 0,340  1,765 10001000  67  1,80    127
608,580           144    91   109  46 1,300  69  3,17 0,330  2,063 10001000  68  1,72    127
609,880           145    89   109  46 1,310  76  3,48 0,340  1,879 10001000  67  1,76    127
611,190           142    88   109  50 1,210  69  3,43 0,330  1,897 10001000  67  1,78    127
612,400           145    90   109  46 1,310  73  3,36 0,340  1,946 10001000  68  1,72    127
613,710           145    87   112  55 1,100  75  4,06 0,340  1,647 10001000  67  1,80    127
614,810           146    94   112  43 1,400  75  3,20 0,340  2,090 10101000  69  1,62    127
616,210           146    94   112  54 1,120  75  3,99 0,340  1,676 10100000  69  1,62    127
617,330           146    94   112  56 1,080  75  4,13 0,340  1,619 10100000  69  1,62    127
618,410           153    96   113  43 1,380  65  2,84 0,330  2,376 10001000  70  1,57    127
619,790           151    90   113  50 1,210  72  3,58 0,340  1,889 10001000  68  1,73    127
621,000           149    93   110  45 1,320  64  2,89 0,330  2,273 10001000  69  1,65    127
622,320           148    90   109  45 1,320  74  3,34 0,340  1,962 10001000  68  1,74    127
623,640           145    88   110  50 1,210  73  3,60 0,330  1,833 10001000  67  1,78    127
624,850           147    92   112  47 1,270  73  3,42 0,330  1,956 10001000  68  1,68    127
626,120           147    90   112  49 1,220  72  3,53 0,330  1,903 10001000  68  1,72    127
627,340           151    94   112  45 1,320  74  3,34 0,340  2,011 10001000  69  1,63    127
628,660           148    90   109  48 1,260  73  3,46 0,330  1,890 10001000  68  1,74    127
629,920           147    89   105  43 1,390  75  3,20 0,340  1,973 10001000  67  1,76    127
631,310           143    83   105  49 1,230  79  3,85 0,340  1,628 10001000  66  1,92    127
632,540           143    87   103  44 1,370  73  3,22 0,340  1,919 10001000  67  1,82    127
633,910           141    82   104  47 1,270  81  3,78 0,340  1,642 10001000  66  1,93    127
634,540         [Res] EVENTMARK
634,545         [Por] EVENTMARK
635,180           139    84   102  47 1,270  73  3,41 0,330  1,790 10001000  66  1,89    127
636,450           138    82   101  46 1,300  79  3,63 0,340  1,665 10001000  66  1,94    127
637,750           133    79    98  50 1,210  72  3,54 0,330  1,665 10001000  65  2,01    127
638,960           136    80    96  44 1,360  78  3,42 0,350  1,688 10001000  65  1,98    127
640,320           131    74    94  50 1,210  79  3,92 0,340  1,431 10001000  65  2,14    127
641,530           130    74    90  48 1,260  78  3,72 0,350  1,455 10001000  65  2,13    127
642,790           124    69    87  53 1,130  74  3,92 0,340  1,331 10001000  65  2,23    127
643,920           123    69    84  46 1,310  78  3,57 0,350  1,403 10001000  65  2,23    127
645,230           117    63    82  53 1,140  78  4,08 0,350  1,202 10001000  65  2,32    127
646,370           115    65    79  48 1,260  72  3,43 0,340  1,373 10001000  65  2,30    127
647,630           113    61    77  48 1,240  80  3,88 0,360  1,194 10001000  66  2,34    127
648,870           108    59    76  54 1,120  70  3,73 0,360  1,218 10001000  66  2,35    127
649,990           109    61    75  45 1,320  78  3,55 0,360  1,271 10001000  66  2,34    127
651,310           106    57    76  49 1,230  81  3,97 0,360  1,144 10001000  67  2,36    127
652,540           105    61    75  48 1,250  71  3,41 0,350  1,315 10001000  66  2,34    127
653,790           107    59    77  47 1,270  83  3,89 0,370  1,183 10001000  66  2,35    127
655,060           105    61    77  50 1,190  70  3,55 0,340  1,301 10001000  66  2,34    127
656,250           109    63    79  43 1,400  84  3,61 0,360  1,313 10001000  65  2,32    127
657,650           109    61    82  48 1,250  84  4,01 0,350  1,219 10001000  66  2,33    127
658,900           112    66    81  42 1,430  80  3,35 0,360  1,450 10001000  65  2,28    127
660,330           112    62    83  47 1,280  85  4,01 0,360  1,238 10001000  65  2,32    127
661,610           113    67    82  43 1,390  77  3,31 0,350  1,481 10001000  65  2,27    127
663,000           114    65    82  41 1,450  86  3,57 0,360  1,382 10001000  65  2,30    127
664,450           113    65    81  43 1,410  76  3,23 0,340  1,500 10001000  65  2,30    127
665,860           115    64    82  41 1,480  86  3,46 0,360  1,413 10001000  65  2,30    127
667,340           111    64    80  44 1,350  74  3,27 0,340  1,467 10001000  65  2,31    127
668,690           114    64    81  41 1,480  86  3,48 0,360  1,392 10001000  65  2,30    127
670,170           111    63    80  43 1,380  77  3,33 0,340  1,432 10001000  65  2,32    127
671,550           114    64    82  41 1,450  88  3,64 0,370  1,343 10001000  65  2,31    127
673,000           112    64    81  44 1,350  77  3,44 0,340  1,417 10001000  65  2,31    127
674,350           115    65    82  41 1,470  87  3,57 0,370  1,373 10001000  65  2,30    127
675,820           113    64    82  46 1,310  76  3,48 0,340  1,405 10001000  65  2,31    127
677,130           119    66    84  42 1,420  87  3,68 0,360  1,365 10001000  65  2,29    127
678,550           120    65    86  45 1,320  87  3,96 0,360  1,299 10001000  65  2,30    127
679,870           124    69    85  41 1,450  81  3,37 0,350  1,517 10001000  65  2,23    127
681,320           124    66    86  43 1,380  85  3,69 0,360  1,390 10001000  65  2,28    127
682,700           123    68    83  42 1,420  78  3,33 0,350  1,500 10001000  65  2,26    127
684,120           121    64    83  44 1,370  84  3,71 0,360  1,346 10001000  65  2,30    127
685,490           119    66    81  44 1,370  74  3,25 0,370  1,495 10000000  65  2,28    127
686,860           119    64    83  44 1,360  85  3,72 0,380  1,330 10000000  65  2,31    127
688,220           118    66    83  46 1,300  74  3,39 0,360  1,464 10000000  65  2,27    127
689,520           123    67    84  43 1,410  85  3,61 0,360  1,400 10001000  65  2,27    127
690,930           120    66    83  45 1,330  76  3,41 0,350  1,456 10001000  65  2,29    127
692,260           122    67    84  43 1,410  85  3,60 0,360  1,391 10000000  65  2,27    127
693,670           118    65    81  44 1,370  75  3,31 0,350  1,472 10001000  65  2,30    127
695,040           119    64    82  42 1,430  87  3,65 0,370  1,352 10001000  65  2,30    127
696,470           115    64    81  45 1,330  75  3,38 0,360  1,433 10001000  65  2,30    127
697,800           117    64    82  42 1,420  86  3,66 0,370  1,336 10001000  65  2,30    127
699,220           113    63    81  46 1,300  76  3,50 0,360  1,380 10001000  65  2,32    127
700,520           116    65    82  42 1,440  86  3,56 0,370  1,382 10001000  65  2,30    127
701,960           117    65    83  43 1,390  77  3,31 0,350  1,500 10001000  65  2,29    127
703,350           124    67    85  42 1,440  86  3,57 0,360  1,428 10001000  65  2,27    127
704,790           122    66    84  43 1,380  78  3,38 0,360  1,491 10001000  65  2,28    127
706,170           125    67    86  42 1,420  84  3,55 0,360  1,449 10001000  65  2,27    127
707,590           127    68    88  46 1,300  80  3,68 0,360  1,426 10001000  65  2,26    127
708,890           130    71    87  42 1,420  77  3,26 0,360  1,596 10001000  65  2,20    127
710,310           129    68    87  43 1,380  77  3,34 0,360  1,558 10101000  65  2,24    127
711,690           129    68    87  44 1,350  77  3,42 0,360  1,521 10100000  65  2,24    127
713,040           129    68    87  42 1,430  77  3,22 0,360  1,616 10100000  65  2,24    127
714,470           122    66    85  45 1,330  70  3,14 0,350  1,624 10001000  65  2,28    127
715,800           128    70    88  41 1,450  76  3,13 0,360  1,677 10001000  65  2,22    127
717,250           129    69    89  43 1,400  77  3,31 0,350  1,617 10001000  65  2,23    127
718,650           129    71    89  43 1,400  75  3,24 0,350  1,648 10001000  65  2,19    127
720,050           130    71    89  42 1,420  79  3,34 0,360  1,589 10001000  65  2,20    127
721,470           127    70    85  44 1,370  66  2,92 0,340  1,746 10001000  65  2,21    127
722,840           129    68    86  42 1,420  80  3,41 0,360  1,508 10001000  65  2,25    127
724,260           126    68    83  43 1,380  68  2,96 0,350  1,687 10001000  65  2,24    127
725,640           128    67    86  43 1,410  83  3,51 0,360  1,461 10001000  65  2,27    127
727,050           124    68    85  44 1,370  72  3,15 0,360  1,619 10001000  65  2,26    127
728,420           127    69    89  43 1,400  83  3,56 0,360  1,500 10001000  65  2,23    127
729,820           128    71    88  43 1,400  74  3,18 0,350  1,665 10001000  65  2,19    127
731,220           124    71    85  44 1,360  62  2,73 0,340  1,873 10001000  65  2,19    127
732,580           128    69    86  43 1,390  75  3,23 0,350  1,597 10000000  65  2,23    127
733,970           124    68    84  44 1,370  69  3,05 0,360  1,657 10001000  65  2,25    127
735,340           125    68    87  44 1,370  77  3,40 0,360  1,539 10001000  65  2,25    127
736,710           127    69    88  43 1,390  80  3,43 0,360  1,534 10001000  65  2,23    127
738,100           126    70    87  43 1,380  72  3,11 0,350  1,668 10001000  65  2,22    127
739,480           130    70    89  43 1,390  83  3,57 0,360  1,495 10000000  65  2,21    127
740,870           124    69    84  44 1,360  66  2,89 0,340  1,749 10001000  65  2,23    127
744,800         [Por] STOP!(c) 
